0	file:/Applications/mallet-2.0.8RC3/catherine/letters/.DS_Store	0.0012224213518829252	7.489749207157771E-4	5.059584773800074E-4	5.001331616226705E-4	0.9865557217739137	9.180984947133469E-4	0.0021078001667251323	0.006468005812295522	8.619187877300476E-4	1.1096705302085402E-4
1	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_001%20copyLibroSecondo.txt	0.07791026442837619	0.0010442826340780812	7.054490569425009E-4	0.3883532423399618	5.185449537466834E-4	0.0012800886757144245	0.10233782158332623	0.42649382861366614	0.0012017582927235126	1.5471942146441287E-4
2	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_001.txt	0.08122356285076002	0.0010442826340780812	7.054490569425009E-4	0.3618468549608912	5.185449537466834E-4	0.0012800886757144245	0.10896441842809389	0.4430603207255853	0.0012017582927235126	1.5471942146441287E-4
3	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_002%20copyLibroQuarto.txt	0.08448610150398997	0.08778396300637657	8.768620998565759E-4	8.667664124915638E-4	6.445432346072418E-4	0.20339164766780565	0.061310258634566274	0.4724678408518658	0.08797970277717534	1.9231381126495363E-4
4	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_002%20copyLibroQuinto.txt	0.010824626187183817	0.04206478623378248	0.337667284496748	3.497144351617492E-4	2.600540006852102E-4	6.419736205050244E-4	0.17262307640320804	0.2554307745097909	0.18006011721718912	7.759289574569329E-5
5	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_002%20copyLibroSecondo.txt	0.3379828459867311	0.008493224475342995	0.06745280767281224	0.0019342216239553115	0.00504383718145241	0.0022152726548932806	0.20115718537965036	0.3654788981238786	0.010167089696978625	7.461720430505959E-5
6	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_002%20copyLibroSesto.txt	0.01047879502491743	7.315898115494613E-4	0.11423238164009697	0.0028097112251524053	3.632754128161584E-4	0.010181536070620115	0.1993597768236966	0.25236370282683174	0.040302092568568273	0.3691771385957508
7	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_002%20copyLibroTerzo.txt	0.04100369005259712	0.05809958384135657	7.582043604825605E-4	0.03636022923853666	5.573230854414602E-4	0.2043571171420131	0.08150230482198983	0.5759036288344404	0.0012916288835060589	1.6628973963632134E-4
8	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_002.txt	0.0064879576732778145	0.056502422499558565	0.07647576934728265	0.007488298194659289	0.02178240616652254	0.003429578287149674	0.29445653377026737	0.4422472207749045	0.09106270269154228	6.711059483523716E-5
9	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_003%20copyLibroQuarto.txt	0.002238383966132843	0.0013714530190293791	9.2646397377789E-4	0.005267141342735174	6.810034171890339E-4	0.08435667506704443	0.0038596070738966706	0.4817887765183002	0.4193073031041358	2.031925177585424E-4
10	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_003%20copyLibroQuinto.txt	0.008636935246628666	0.014521175910477338	0.5185693152716667	2.1349164167615007E-4	0.01233143736249008	0.008507029070909554	0.13784241822144327	0.27867510004817336	0.02065572876521442	4.7368461320427365E-5
11	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_003%20copyLibroSecondo.txt	0.001462170373894099	0.00942310067174649	6.051902602209021E-4	0.020495097214388597	4.4484906798843366E-4	0.32513297943596436	0.13895690798580074	0.5023160106129831	0.0010309637623560522	1.3273061465713653E-4
12	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_003%20copyLibroSesto.txt	0.17677493735044875	0.00919400331235694	8.455224702871207E-4	8.357876094446831E-4	6.21506834451056E-4	0.00947663081730694	0.019407145895228267	0.3205612602289378	0.005411562847344161	0.45687164263419416
13	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_003%20copyLibroTerzo.txt	0.01269593120118944	0.09145193172105716	0.004381693972486542	0.018822972129504324	0.004177909936137137	0.03390849887267484	0.3391698995183645	0.49391217690622585	0.0013102930937315411	1.6869264862863828E-4
14	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_003.txt	0.1607937310245706	0.055031268743761935	6.397399287463164E-4	6.323743300773874E-4	0.03352173476199202	0.11533872830389896	0.11383832039182065	0.5009458887540857	0.007099182157199566	0.012159031603846774
15	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_004%20copyLibroQuarto.txt	0.001228258889404551	0.060444914522165945	0.15570851830849142	0.005277910528425437	3.736841013574637E-4	0.07255331831798963	0.045096367060006394	0.39330540500360656	0.2659001263046834	1.1149696386924987E-4
16	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_004%20copyLibroQuinto.txt	0.14474044125396587	0.11910160519356308	4.13575417298439E-4	0.0936463631930152	0.006131348161971231	0.02600229901429181	0.028917221765672612	0.5433453695916801	0.037611070852036	9.070555650559625E-5
17	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_004%20copyLibroSecondo.txt	0.007116128412818852	0.0014810073545782998	0.0010004717185922787	0.24063478985752867	7.35403295158963E-4	0.10989100232257339	0.004167919996463948	0.6330495129141888	0.001704340196675057	2.1942393142177088E-4
18	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_004%20copyLibroSesto.txt	0.012511741528493193	8.735224427255203E-4	0.00890462684543843	0.0033548113628732654	4.3375293227937266E-4	0.00384228042043134	0.23526520940869153	0.2791516267587297	0.014862801496382704	0.44079962680395485
