0	file:/Applications/mallet-2.0.8RC3/catherine/letters/.DS_Store	0.9885714285714285	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4	4.761904761904762E-4
1	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_001%20copyLibroSecondo.txt	0.003908794788273616	6.514657980456026E-4	6.514657980456026E-4	0.003908794788273616	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	0.10814332247557004	0.358957654723127	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	0.20586319218241042	0.15700325732899023	6.514657980456026E-4	0.1504885993485342
2	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_001.txt	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	0.007166123778501629	6.514657980456026E-4	6.514657980456026E-4	0.10488599348534203	0.35570032573289906	0.003908794788273616	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	0.003908794788273616	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	6.514657980456026E-4	0.23192182410423454	0.13094462540716614	6.514657980456026E-4	0.1504885993485342
3	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_002%20copyLibroQuarto.txt	0.008835341365461848	0.0891566265060241	0.121285140562249	0.09317269076305221	0.06506024096385542	0.0048192771084337345	0.044979919678714855	8.032128514056225E-4	8.032128514056225E-4	0.016867469879518072	8.032128514056225E-4	8.032128514056225E-4	0.0048192771084337345	8.032128514056225E-4	0.09317269076305221	0.02891566265060241	8.032128514056225E-4	8.032128514056225E-4	0.0048192771084337345	0.0570281124497992	8.032128514056225E-4	0.3140562248995984	0.04096385542168674	0.0048192771084337345	8.032128514056225E-4
4	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_002%20copyLibroQuinto.txt	0.06009693053311794	3.2310177705977385E-4	0.00678513731825525	3.2310177705977385E-4	0.018093699515347332	3.2310177705977385E-4	0.02455573505654281	0.11179321486268175	0.01001615508885299	0.018093699515347332	3.2310177705977385E-4	3.2310177705977385E-4	0.00840064620355412	0.0035541195476575123	0.019709208400646203	0.02455573505654281	0.2652665589660743	3.2310177705977385E-4	3.2310177705977385E-4	3.2310177705977385E-4	0.2652665589660743	0.1037156704361874	0.02778675282714055	0.0019386106623586429	0.02778675282714055
5	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_002%20copyLibroSecondo.txt	3.0349013657056146E-4	0.004855842185128983	3.0349013657056146E-4	0.08376327769347497	0.03975720789074355	3.0349013657056146E-4	0.0018209408194233686	0.015477996965098634	0.10500758725341428	0.1535660091047041	0.13535660091047041	0.0018209408194233686	0.007890743550834599	3.0349013657056146E-4	3.0349013657056146E-4	0.07162367223065251	0.013960546282245826	0.0018209408194233686	0.0033383915022761764	0.0018209408194233686	0.08376327769347497	0.05948406676783005	0.21274658573596356	3.0349013657056146E-4	3.0349013657056146E-4
6	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_002%20copyLibroSesto.txt	0.047747747747747746	4.5045045045045046E-4	0.0027027027027027024	0.00945945945945946	4.5045045045045046E-4	0.04099099099099099	0.1018018018018018	0.06576576576576576	0.045495495495495496	4.5045045045045046E-4	4.5045045045045046E-4	4.5045045045045046E-4	4.5045045045045046E-4	0.3202702702702702	0.013963963963963964	0.06126126126126126	0.10405405405405406	4.5045045045045046E-4	4.5045045045045046E-4	4.5045045045045046E-4	0.007207207207207207	0.03648648648648648	0.08603603603603605	4.5045045045045046E-4	0.05225225225225225
7	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_002%20copyLibroTerzo.txt	6.825938566552901E-4	6.825938566552901E-4	0.07235494880546074	0.004095563139931741	0.02798634812286689	0.08600682593856655	0.004095563139931741	0.021160409556313993	0.0621160409556314	0.07235494880546074	0.017747440273037544	6.825938566552901E-4	0.004095563139931741	0.004095563139931741	6.825938566552901E-4	6.825938566552901E-4	6.825938566552901E-4	0.07235494880546074	0.004095563139931741	0.0825938566552901	0.021160409556313993	0.02798634812286689	0.4068259385665529	6.825938566552901E-4	0.004095563139931741
8	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_002.txt	0.002902374670184697	2.638522427440633E-4	0.0015831134564643799	0.06226912928759895	0.0015831134564643799	2.638522427440633E-4	0.021372031662269128	0.02005277044854881	0.030606860158311346	0.1295514511873351	2.638522427440633E-4	0.017414248021108178	0.05435356200527705	2.638522427440633E-4	0.13614775725593667	2.638522427440633E-4	0.047757255936675465	2.638522427440633E-4	2.638522427440633E-4	0.002902374670184697	0.22058047493403693	2.638522427440633E-4	0.22453825857519788	2.638522427440633E-4	0.02401055408970976
9	file:/Applications/mallet-2.0.8RC3/catherine/letters/Lettere_003%20copyLibroQuarto.txt	8.510638297872341E-4	0.07319148936170213	8.510638297872341E-4	0.013617021276595746	0.07319148936170213	0.005106382978723404	8.510638297872341E-4	0.2051063829787234	8.510638297872341E-4	8.510638297872341E-4	8.510638297872341E-4	8.510638297872341E-4	0.08170212765957446	8.510638297872341E-4	0.1497872340425532	8.510638297872341E-4	8.510638297872341E-4	8.510638297872341E-4	0.08595744680851064	8.510638297872341E-4	8.510638297872341E-4	0.2519148936170213	0.03914893617021276	0.009361702127659575	8.510638297872341E-4
